date,Store_ID,Product_ID,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Promotion,Competitor_Pricing,Demand
2023-07-25,S005,P0004,206,62,0,5.91,25,1,5.6,90
2022-02-18,S001,P0013,191,156,198,37.66,10,0,40.41,173
2023-12-01,S002,P0018,105,64,79,26.64,0,0,24.98,68
2022-02-21,S003,P0002,355,123,0,58.8,10,1,69.01,147
2023-07-20,S004,P0018,114,99,92,163.1,15,1,146.8,110
2023-04-15,S001,P0020,446,23,0,72.49,25,1,79.76,22
2023-03-01,S005,P0003,140,77,102,22.88,25,1,27.15,98
2024-01-01,S001,P0003,914,122,0,59.56,0,0,51.71,104
2024-01-21,S003,P0020,1105,71,0,56.01,25,1,67.7,97
2024-01-10,S004,P0006,337,121,353,43.36,5,0,40.26,154
2024-01-25,S003,P0020,723,130,0,89.86,5,0,84.34,158
2023-09-08,S004,P0009,251,61,0,105.17,0,0,93.54,55
2023-02-10,S003,P0003,107,54,75,76.87,5,0,82.27,66
2023-04-14,S004,P0018,123,16,0,126.82,5,0,140.98,26
2022-03-09,S002,P0016,243,114,261,103.6,0,0,93.85,129
2022-06-29,S005,P0003,141,19,0,22.32,5,0,26.84,28
2023-11-22,S002,P0004,105,105,0,47.13,5,0,45.21,133
2022-01-11,S003,P0020,891,68,0,58.39,25,1,55.8,94
2022-03-27,S004,P0012,153,133,120,111.36,10,0,117.51,117
2023-10-17,S004,P0012,69,34,50,86.47,10,0,76.07,33
2022-01-10,S005,P0011,352,45,0,68.44,5,0,66.94,50
2022-04-11,S005,P0018,60,60,185,22.5,20,1,24.43,182
2023-01-14,S005,P0012,225,93,0,135.85,5,0,116.95,89
2022-05-19,S003,P0008,224,86,0,117.14,0,0,128.69,99
2023-10-20,S005,P0008,123,67,90,64.09,5,0,58.95,104
2023-01-20,S002,P0013,362,92,0,20.08,10,0,17.55,84
2022-05-11,S002,P0020,327,26,0,109.38,5,0,131.46,43
2022-12-03,S002,P0008,132,132,147,28.32,5,0,26.37,128
2023-03-09,S002,P0003,577,53,0,62.06,20,1,73.03,85
2023-02-02,S003,P0007,398,58,0,13.95,0,0,14.91,55
2022-07-30,S004,P0007,626,176,0,33.32,5,0,35.85,165
2022-08-11,S003,P0001,78,66,200,16.54,5,0,19.39,106
2022-05-29,S001,P0017,66,66,185,28.03,0,0,31.17,164
2022-11-06,S001,P0007,535,79,0,23.36,15,1,23.33,113
2022-01-25,S002,P0007,131,67,0,22.8,25,1,22.31,99
2023-04-08,S004,P0012,168,136,0,125.29,0,0,138.7,121
2023-01-16,S003,P0019,61,61,86,48.59,10,0,56.52,92
2022-07-11,S005,P0007,458,123,0,90.05,5,0,79.11,127
2022-06-06,S001,P0008,80,56,87,33.97,20,1,36.92,79
2023-05-08,S001,P0009,200,95,122,75.7,20,1,83.53,113
2023-01-02,S001,P0008,76,76,108,38.43,15,1,43.24,97
2023-11-02,S001,P0017,63,63,119,20.31,15,1,21.51,110
2023-11-10,S002,P0015,315,69,0,66.05,0,0,70.94,84
2022-03-25,S003,P0019,203,112,0,54.74,10,1,60.62,129
2022-05-21,S004,P0007,379,45,0,24.49,5,0,29.02,67
2023-10-11,S002,P0012,507,59,0,55.66,10,0,47.96,51
2023-05-10,S004,P0002,368,47,0,18.66,0,0,15.91,60
2023-09-05,S001,P0014,292,144,0,79.74,5,0,69.66,127
2023-01-10,S005,P0004,171,160,193,9.02,15,1,10.85,213
2023-10-23,S003,P0006,123,30,50,24.89,25,1,28.65,49
2022-10-24,S004,P0015,253,55,0,75.65,25,1,88.42,86
2023-05-18,S004,P0016,268,36,0,91.78,10,0,110.73,37
2023-09-17,S005,P0018,161,26,0,16.17,10,1,18.16,43
2023-02-15,S001,P0005,271,75,0,53.63,10,1,62.23,100
2023-10-17,S002,P0017,293,43,0,16.83,10,1,16.1,49
2022-10-19,S004,P0017,128,94,118,92.85,20,1,82.76,135
2022-12-31,S002,P0004,639,81,0,44.6,0,0,44.43,99
2022-10-07,S003,P0007,461,98,0,15.52,5,0,13.99,84
2023-02-02,S004,P0005,90,90,148,73.84,10,0,78.63,133
2022-05-26,S003,P0006,115,66,102,36.41,5,0,43.91,88
2022-08-26,S004,P0013,355,146,368,20.57,10,1,21.84,132
2022-04-12,S002,P0005,749,139,0,93.46,10,0,102.55,132
2023-08-13,S004,P0008,101,101,162,114.29,5,0,129.31,136
2023-09-07,S004,P0015,339,58,0,76.23,15,1,91.04,53
2023-08-28,S005,P0009,699,44,0,86.68,0,0,81.52,55
2022-08-26,S002,P0013,470,119,0,21.21,15,1,25.52,136
2022-02-12,S003,P0005,843,40,0,15.77,15,1,18.22,41
2022-09-14,S005,P0003,171,44,0,26.44,5,0,26.29,57
2023-05-18,S001,P0001,227,50,136,66.03,5,0,56.26,71
2024-01-23,S001,P0004,316,25,0,91.08,0,0,90.98,35
2023-08-31,S003,P0006,190,104,143,38.47,10,0,44.45,122
2023-04-19,S002,P0017,484,26,0,12.58,25,1,11.09,23
2023-01-24,S001,P0010,342,74,374,116.7,10,0,123.23,78
2023-07-25,S004,P0013,307,121,0,17.95,15,1,19.41,106
2023-08-24,S003,P0007,809,155,0,19.32,15,1,18.51,196
2023-07-11,S004,P0012,123,75,0,108.13,5,0,101.47,77
2022-03-30,S004,P0008,75,38,69,89.51,10,0,88.32,63
2022-04-12,S004,P0005,100,100,102,69.73,5,0,77.81,97
2022-07-21,S002,P0018,123,87,83,26.21,5,0,30.81,93
2022-03-01,S005,P0020,91,47,59,24.48,10,0,27.82,59
2023-09-21,S003,P0013,993,151,0,90.55,0,0,79.55,153
2022-11-25,S002,P0006,132,82,0,59.06,5,0,67.81,79
2024-01-12,S005,P0016,270,73,0,35.01,5,0,41.67,111
2023-01-21,S002,P0020,660,79,0,147.04,5,0,138.66,112
2023-06-10,S003,P0005,556,102,0,21.57,10,0,19.89,96
2023-06-19,S003,P0007,1426,140,0,18.25,5,0,19.69,152
2023-10-19,S004,P0013,453,70,0,16.07,10,0,18.51,58
2023-03-25,S001,P0016,133,103,0,41.18,10,0,47.23,152
2024-01-12,S003,P0016,452,121,0,117.53,10,0,105.01,167
2022-11-19,S005,P0009,215,123,0,97.23,0,0,103.68,102
2024-01-16,S002,P0003,786,70,0,71.71,15,1,69.51,95
2023-01-31,S001,P0017,57,9,0,14.72,10,0,16.97,11
2023-03-15,S003,P0017,440,115,0,125.33,10,0,124.78,99
2023-03-04,S005,P0012,268,76,0,138.55,0,0,165.35,94
2022-06-17,S001,P0012,527,283,452,117.11,10,1,141.31,271
2023-04-04,S001,P0005,688,88,0,67.47,0,0,58.06,123
2023-11-04,S005,P0012,230,77,0,139.77,10,0,134.71,114
2022-09-19,S001,P0004,119,116,0,113.99,10,0,100.97,129
2022-08-28,S003,P0005,532,98,0,18.4,20,1,16.22,84
2023-12-20,S001,P0016,281,45,0,34.95,0,0,40.06,68
2022-07-14,S001,P0007,292,36,0,20.42,10,0,18.41,58
2023-07-22,S005,P0005,336,136,305,14.93,25,1,17.96,164
2023-04-19,S002,P0002,191,6,0,22.4,10,0,22.19,9
2022-10-06,S003,P0018,116,37,0,131.25,0,0,126.31,54
2024-01-26,S004,P0016,241,72,230,124.94,5,0,107.18,91
2023-11-30,S001,P0001,443,117,0,72.7,0,0,79.3,99
2022-07-03,S002,P0004,218,66,0,43.06,5,0,39.48,104
2023-08-10,S002,P0008,238,100,0,19.19,25,1,23.22,96
2023-08-08,S001,P0014,459,215,0,90.01,10,1,87.03,190
2022-08-23,S002,P0010,81,81,116,84.18,5,0,94.85,97
2022-12-16,S002,P0003,363,102,0,83.95,10,0,92.71,144
2023-05-04,S002,P0008,82,82,163,25.37,20,1,24.05,149
2023-08-14,S002,P0007,861,83,0,23.67,10,0,26.79,72
2023-12-13,S003,P0004,195,118,0,30.13,0,0,29.27,170
2022-04-30,S004,P0012,117,21,0,87.03,5,0,92.12,34
2022-10-04,S005,P0010,110,110,0,71.41,5,0,63.19,157
2023-04-18,S005,P0009,223,42,0,77.88,5,0,90.29,54
2023-08-22,S005,P0017,143,46,0,31.55,5,0,37.35,60
2024-01-18,S003,P0016,356,129,355,115.33,20,1,98.47,205
2023-01-17,S002,P0017,454,45,0,18.89,5,0,18.36,65
2023-04-07,S001,P0012,450,93,0,81.47,20,1,74.56,149
2023-09-13,S003,P0011,226,94,183,127.72,0,0,146.37,105
2023-12-23,S003,P0014,549,179,645,112.21,20,1,100.36,220
2023-09-17,S001,P0003,646,55,0,43.57,10,0,50.21,59
2022-01-16,S002,P0005,535,138,553,79.02,25,1,76.09,119
2024-01-25,S003,P0015,330,170,0,127.18,0,0,137.72,188
2023-11-05,S001,P0015,101,78,86,15.11,5,0,16.38,92
2022-11-23,S004,P0011,1083,134,0,63.13,0,0,71.77,113
2022-11-28,S004,P0020,249,70,0,116.53,10,0,139.87,71
2023-02-19,S002,P0018,163,146,167,31.9,10,1,35.74,177
2023-11-20,S003,P0009,195,132,0,60.57,0,0,68.69,133
2022-08-04,S003,P0012,94,85,0,99.91,5,0,96.25,78
2024-01-10,S004,P0015,91,20,0,82.1,5,0,74.57,32
2022-02-08,S004,P0007,812,157,0,37.79,0,0,32.81,174
2022-07-17,S003,P0014,143,97,0,89.63,0,0,104.48,81
2022-12-19,S004,P0011,819,139,0,52.9,20,1,60.82,128
2023-12-16,S005,P0005,288,130,254,15.01,25,1,14.69,148
2022-12-30,S001,P0005,674,150,0,62.91,5,0,70.25,133
2023-02-20,S004,P0019,155,60,102,59.47,0,0,67.93,93
2023-11-14,S001,P0020,473,71,482,131.17,0,0,141.82,103
2023-09-18,S003,P0020,237,86,0,76.74,5,0,75.04,105
2023-04-20,S001,P0004,212,19,0,78.07,10,0,77.85,24
2022-08-10,S001,P0008,126,43,0,32.99,10,0,36.28,40
2022-07-06,S002,P0017,422,50,0,18.34,5,0,17.09,57
2022-09-19,S005,P0016,166,76,0,32.55,10,1,30.33,89
2022-11-04,S001,P0013,75,75,159,35.02,10,1,40.7,146
2022-03-10,S001,P0001,171,65,0,61.18,10,0,65.79,79
2023-05-22,S001,P0008,135,95,140,46.37,5,0,55.2,121
2022-04-23,S004,P0005,165,131,99,62.08,25,1,54.79,119
2022-06-24,S004,P0016,22,22,336,104.2,20,1,114.1,103
2023-07-16,S004,P0017,159,128,111,103.18,10,0,88.54,131
2023-11-21,S001,P0006,323,86,401,42.94,10,0,42.23,126
2022-12-19,S003,P0009,102,100,180,55.63,15,1,61.37,161
2022-07-16,S004,P0006,346,80,0,33.54,5,0,30.09,73
2023-08-16,S005,P0002,37,37,316,39.83,10,1,47.94,115
2022-02-07,S001,P0013,96,63,83,32.66,0,0,30.94,75
2023-03-11,S004,P0009,379,31,0,85.15,10,0,72.93,29
2022-02-16,S003,P0011,143,143,271,148.69,0,0,177.8,156
2022-03-31,S001,P0019,94,55,61,93.09,10,0,101.94,51
2022-08-07,S001,P0016,543,204,0,50.83,5,0,57.22,213
2022-09-01,S003,P0003,160,58,81,89.7,5,0,88.79,96
2023-10-02,S003,P0008,236,92,0,91.47,25,1,108.01,112
2023-07-02,S004,P0004,1081,119,0,63.01,0,0,60.53,132
2022-05-28,S003,P0007,497,132,449,16.34,10,0,15.99,116
2023-10-03,S004,P0004,604,79,0,50.72,10,0,54.24,113
2022-11-10,S005,P0020,214,146,154,31.03,20,1,30.05,152
2022-07-15,S003,P0008,123,52,0,111.55,5,0,105.72,85
2023-09-12,S002,P0019,460,58,0,88.49,0,0,75.68,83
2024-01-02,S002,P0011,258,54,0,88.76,5,0,75.92,77
2022-11-27,S005,P0004,144,89,114,7.41,10,1,8.92,119
2023-04-14,S002,P0002,373,28,0,23.1,10,0,26.05,28
2022-06-06,S003,P0002,944,133,0,73.55,0,0,73.12,171
2023-10-19,S003,P0006,107,28,50,28.56,15,1,26.22,39
2023-10-16,S003,P0014,345,41,0,75.37,5,0,85.86,48
2022-04-21,S004,P0008,134,79,0,101.81,0,0,93.51,69
2022-01-15,S002,P0015,519,95,650,78.15,0,0,88.9,137
2022-06-24,S004,P0019,170,56,0,51.13,10,0,55.25,79
2022-09-25,S003,P0003,136,136,168,91.14,25,1,84.71,182
2022-01-22,S001,P0010,655,57,0,117.89,10,1,125.5,80
2023-01-09,S004,P0001,436,57,0,10.03,5,0,11.6,83
2023-08-24,S005,P0004,281,178,0,8.63,10,0,8.5,153
2023-08-10,S002,P0014,690,74,0,114.26,10,0,136.06,100
2023-11-20,S005,P0010,109,62,0,59.17,5,0,56.65,95
2022-06-21,S003,P0005,289,89,0,23.1,0,0,26.19,101
2022-06-10,S005,P0007,560,129,0,86.35,10,0,75.59,131
2023-04-05,S005,P0011,401,102,0,89.32,5,0,88.44,128
2022-05-14,S002,P0015,465,58,0,60.94,0,0,60.75,48
2022-04-20,S002,P0004,570,57,0,37.34,0,0,44.28,63
2022-12-05,S002,P0020,201,43,0,128.51,5,0,118.16,72
2022-10-08,S005,P0003,137,107,116,32.91,5,0,38.06,138
2022-02-03,S003,P0003,218,147,167,82.87,25,1,80.29,147
2023-01-12,S001,P0002,215,60,0,60.75,10,0,57.18,90
2022-05-13,S003,P0006,90,38,54,29.9,10,1,33.07,49
2023-05-30,S002,P0018,99,63,86,25.79,0,0,31.16,73
2022-03-02,S003,P0011,365,133,0,145.82,0,0,160.49,149
2023-02-08,S004,P0019,190,108,159,55.42,25,1,58.75,165
2024-01-27,S003,P0003,95,80,101,82.05,5,0,94.64,84
2022-01-12,S002,P0009,148,99,0,65.73,10,1,60.03,132
2023-07-03,S004,P0009,0,0,375,101.84,20,1,114.27,126
2023-02-23,S002,P0011,221,96,275,95.85,0,0,82.24,85
2022-04-24,S005,P0004,92,64,88,6.79,10,0,6.62,77
2022-08-09,S005,P0001,410,103,0,13.36,0,0,13.04,115
2023-06-22,S002,P0002,402,144,394,32.61,25,1,31.55,169
2022-12-03,S004,P0007,305,116,0,34.0,10,0,31.99,173
2022-08-03,S002,P0017,137,137,484,18.39,25,1,21.52,146
2022-02-20,S004,P0002,199,89,0,22.89,5,0,19.55,137
2022-01-06,S004,P0004,340,70,304,39.0,25,1,44.3,88
2022-09-03,S004,P0005,164,73,0,63.81,10,0,70.11,87
2023-01-22,S004,P0002,396,60,0,17.88,5,0,16.07,62
2023-11-07,S004,P0013,125,101,0,19.75,10,0,19.73,102
2022-09-02,S005,P0016,257,76,0,31.15,10,0,33.09,91
2023-02-07,S005,P0019,124,27,0,118.06,5,0,104.61,32
2022-03-20,S004,P0001,425,66,0,9.26,10,0,10.04,76
2022-07-16,S005,P0005,257,88,297,19.33,0,0,19.12,136
2023-03-13,S005,P0019,137,42,116,134.74,5,0,127.69,65
2023-05-26,S005,P0001,502,145,0,14.19,5,0,14.04,153
2023-07-01,S005,P0004,218,113,155,7.88,10,0,9.51,140
2023-08-08,S002,P0001,173,95,0,66.01,20,1,71.06,103
2022-08-19,S002,P0003,401,141,0,104.07,0,0,95.36,165
2023-08-21,S002,P0006,170,70,0,65.5,5,0,74.44,110
2022-03-22,S004,P0007,132,132,0,29.34,10,0,35.47,139
2023-11-21,S001,P0004,497,68,0,98.32,10,0,106.32,98
2023-10-31,S001,P0013,147,59,85,31.21,10,0,27.21,92
2022-01-27,S003,P0007,1013,110,0,14.61,25,1,16.98,157
2023-08-14,S004,P0019,98,98,141,57.99,10,1,64.1,117
2023-10-19,S003,P0004,140,32,0,14.13,25,1,15.29,42
2022-02-20,S004,P0004,275,139,435,54.22,10,1,59.97,135
2022-04-01,S002,P0004,111,111,854,58.98,10,1,56.59,242
2022-05-12,S003,P0005,559,16,0,17.49,0,0,15.37,15
2023-06-07,S003,P0016,110,110,305,109.19,20,1,95.18,183
2022-10-30,S002,P0015,251,91,0,62.49,10,0,65.98,99
2022-09-29,S003,P0002,1378,153,0,66.03,5,0,61.46,150
2023-08-22,S004,P0010,640,189,855,27.64,25,1,29.39,225
2022-09-20,S004,P0013,356,67,341,19.5,5,0,22.02,98
2022-06-12,S001,P0002,198,143,175,81.71,5,0,79.65,171
2022-06-02,S003,P0002,233,214,0,62.51,20,1,57.28,195
2023-01-02,S002,P0019,620,113,0,89.31,5,0,99.62,118
2022-03-12,S004,P0007,690,206,640,30.34,20,1,25.97,175
2022-04-21,S004,P0016,231,128,0,122.15,20,1,107.86,138
2023-12-21,S004,P0007,929,114,0,26.13,10,0,28.67,101
2024-01-24,S005,P0008,128,128,166,61.75,15,1,74.15,146
2023-06-08,S002,P0004,681,92,0,40.82,10,0,36.76,104
2023-03-01,S003,P0020,317,94,0,75.34,0,0,83.25,99
2024-01-23,S003,P0007,54,47,0,14.5,5,0,13.95,65
2024-01-26,S002,P0007,24,24,0,25.23,10,0,23.36,75
2023-10-02,S003,P0014,752,153,0,105.31,0,0,123.13,131
2023-09-02,S005,P0007,234,72,213,78.17,10,0,66.79,99
2022-11-22,S005,P0001,342,19,0,9.04,5,0,8.32,23
2023-05-06,S001,P0009,161,84,101,96.34,0,0,82.45,103
2022-08-22,S003,P0008,103,54,0,86.62,15,1,97.16,60
2022-07-23,S005,P0001,258,63,0,9.3,20,1,11.0,88
2023-09-04,S002,P0004,395,104,607,44.54,15,1,48.59,171
2023-05-01,S004,P0011,344,152,645,65.74,5,0,69.36,143
2023-07-20,S002,P0007,315,79,0,26.54,0,0,30.45,74
2023-07-17,S002,P0016,324,78,0,88.97,0,0,99.34,97
2023-04-18,S001,P0009,176,87,0,85.44,5,0,78.99,83
2023-08-14,S004,P0020,39,39,0,134.64,5,0,123.89,82
2023-02-04,S005,P0011,861,35,0,59.21,10,0,69.11,40
2022-09-07,S001,P0002,175,83,113,67.31,5,0,72.73,121
2022-12-06,S005,P0015,360,98,0,50.51,0,0,49.72,85
2022-02-25,S001,P0012,154,138,0,79.71,10,1,88.91,119
2022-01-24,S005,P0004,112,76,123,7.05,15,1,6.06,105
2022-12-11,S003,P0002,877,163,0,57.66,20,1,53.75,164
2022-11-28,S003,P0006,150,68,120,40.07,0,0,42.74,101
2022-11-08,S003,P0003,102,102,113,90.35,5,0,104.83,114
2023-07-03,S002,P0016,119,51,114,69.75,10,0,81.23,58
2024-01-07,S005,P0018,172,76,0,21.13,5,0,18.01,86
2022-11-08,S002,P0015,451,95,442,63.71,10,0,76.41,105
2023-10-06,S005,P0007,496,128,0,73.78,20,1,73.27,118
2023-07-02,S003,P0011,219,97,241,132.33,0,0,150.06,116
2022-04-03,S005,P0005,133,133,367,21.41,10,1,20.31,214
2022-02-14,S001,P0009,112,112,161,89.18,25,1,94.3,195
2023-12-21,S001,P0004,403,119,0,122.38,5,0,147.73,152
2022-11-29,S001,P0019,58,58,85,118.01,0,0,130.08,87
2022-06-28,S003,P0019,107,107,231,57.39,25,1,52.71,194
2022-08-03,S002,P0004,156,156,618,60.75,5,0,59.82,231
2023-08-02,S002,P0017,265,137,0,22.17,10,1,23.78,148
2023-03-13,S005,P0010,514,83,0,54.91,5,0,58.62,88
2022-06-05,S001,P0008,156,76,0,43.79,0,0,46.25,88
2023-03-15,S001,P0001,219,175,271,76.7,10,1,90.21,151
2022-08-14,S005,P0002,0,0,0,35.93,25,1,34.52,124
2022-02-10,S002,P0017,423,58,0,17.67,10,0,20.31,76
2022-04-03,S002,P0019,474,96,0,82.22,5,0,94.41,92
2022-06-07,S005,P0019,171,95,187,159.3,0,0,190.0,114
2023-10-13,S001,P0018,97,97,167,62.73,15,1,74.28,163
2023-11-10,S003,P0007,1072,126,0,20.69,0,0,18.76,160
2024-01-16,S003,P0011,198,58,0,100.59,10,0,117.4,66
2023-12-25,S001,P0008,181,43,0,35.54,10,0,31.26,46
2022-07-15,S002,P0003,542,116,0,71.13,15,1,80.93,108
2023-02-25,S003,P0005,410,35,0,17.47,10,1,16.5,39
2023-09-03,S004,P0008,90,41,50,82.1,10,1,81.76,41
2022-04-07,S005,P0008,130,130,169,66.74,10,0,77.6,153
2023-09-14,S003,P0017,98,28,0,106.13,5,0,105.7,39
2023-03-10,S001,P0013,175,112,146,31.67,25,1,36.01,176
2023-02-03,S001,P0006,312,20,0,23.76,25,1,25.6,26
2023-12-10,S001,P0010,267,67,0,121.64,15,1,138.81,107
2022-04-23,S002,P0012,1106,56,0,57.24,10,0,55.19,58
2023-07-11,S004,P0004,522,146,0,60.9,5,0,72.37,156
2023-05-05,S002,P0001,274,113,0,80.44,5,0,75.29,96
2023-03-19,S005,P0009,523,83,0,77.28,20,1,68.79,85
2023-06-30,S005,P0013,531,82,0,72.63,5,0,77.93,106
2023-08-22,S004,P0015,482,118,0,86.82,25,1,83.55,112
2023-12-13,S005,P0004,119,119,125,8.09,10,0,8.55,149
2023-02-24,S003,P0007,86,68,0,15.34,5,0,18.02,95
2022-02-18,S005,P0001,800,79,0,10.25,10,0,11.46,82
2023-12-17,S002,P0011,67,54,0,89.37,5,0,82.7,79
2023-08-02,S003,P0011,88,88,0,126.14,10,0,119.39,118
2022-07-04,S005,P0003,134,21,0,22.14,5,0,26.1,26
2023-07-24,S003,P0003,193,144,145,90.23,10,0,97.58,131
2022-02-11,S001,P0015,104,104,200,18.94,5,0,21.39,167
2022-08-23,S004,P0008,131,98,102,117.45,0,0,116.74,111
2023-11-20,S001,P0009,109,109,129,93.65,5,0,81.3,110
2022-06-12,S001,P0019,83,13,0,83.86,10,0,73.51,14
2022-01-14,S001,P0016,378,184,567,47.23,5,0,43.09,164
2023-02-26,S004,P0006,256,57,0,33.68,0,0,30.14,60
2022-07-01,S002,P0008,128,67,114,25.51,5,0,27.87,110
2023-08-15,S004,P0014,298,69,0,149.3,15,1,179.65,88
2023-05-23,S002,P0006,118,77,0,56.21,5,0,60.85,66
2022-10-31,S002,P0001,616,64,0,80.0,0,0,79.13,79
2023-01-22,S004,P0018,76,58,50,151.41,5,0,144.22,57
2023-02-11,S002,P0009,195,100,208,60.26,5,0,54.66,88
2022-07-23,S004,P0015,217,38,150,70.32,25,1,66.91,52
2022-04-28,S002,P0002,154,33,0,24.54,10,0,28.04,42
2022-02-04,S003,P0015,394,76,0,91.94,10,0,102.13,111
2022-10-25,S005,P0015,170,59,0,45.83,10,1,44.77,87
2023-06-03,S003,P0015,449,151,649,124.17,5,0,131.97,199
2022-06-26,S001,P0004,158,142,336,138.4,5,0,124.76,179
2023-02-06,S004,P0008,70,30,50,77.19,10,1,66.83,26
2023-07-05,S002,P0015,237,136,0,69.34,10,0,64.53,115
2023-09-23,S002,P0017,351,76,274,19.89,10,0,19.26,95
2023-11-04,S004,P0014,257,143,247,176.24,20,1,156.03,144
2023-08-22,S002,P0006,100,97,100,64.16,10,0,61.22,105
2022-08-11,S005,P0017,92,38,61,35.09,0,0,34.94,61
2022-04-24,S005,P0009,330,53,0,81.33,10,1,78.54,66
2023-08-27,S005,P0019,222,83,235,163.5,0,0,159.81,106
2023-09-15,S001,P0019,171,32,0,103.51,0,0,102.32,39
2022-12-08,S004,P0018,91,52,75,140.34,10,0,155.64,65
2022-09-11,S003,P0011,313,92,315,144.17,5,0,134.46,145
2023-10-16,S005,P0001,91,66,176,11.33,0,0,12.81,81
2022-03-29,S002,P0004,224,74,0,42.03,10,0,38.31,114
2022-03-12,S003,P0017,364,60,334,123.81,0,0,140.73,80
2022-01-26,S004,P0020,458,87,0,126.46,5,0,148.65,79
2022-04-14,S003,P0019,119,80,124,57.57,10,0,55.35,129
2023-08-09,S001,P0007,637,118,0,25.31,10,0,28.68,138
2022-09-26,S003,P0007,331,83,0,18.71,0,0,15.91,125
2023-07-16,S002,P0017,736,84,0,21.54,5,0,25.98,119
2022-09-29,S002,P0003,659,71,0,84.17,5,0,75.13,110
2023-05-17,S002,P0009,330,131,291,69.02,0,0,72.91,130
2023-06-09,S001,P0015,102,102,127,16.01,10,0,14.32,110
2023-01-02,S002,P0009,165,71,0,52.08,25,1,50.19,116
2023-08-29,S002,P0009,241,161,0,82.52,0,0,89.69,196
2023-05-26,S003,P0008,140,24,76,87.81,10,0,84.24,36
2024-01-02,S003,P0011,214,67,0,107.89,5,0,105.63,57
2023-01-16,S004,P0010,356,131,0,32.96,0,0,37.96,180
2023-09-27,S004,P0020,114,35,0,111.14,0,0,130.25,32
2022-12-10,S005,P0011,632,75,0,77.88,10,0,69.0,102
2023-10-11,S005,P0017,112,31,0,30.41,5,0,28.57,37
2023-07-18,S001,P0008,131,105,83,40.92,10,0,43.22,99
2024-01-21,S003,P0007,215,94,0,14.9,5,0,17.67,87
2022-03-01,S004,P0018,123,123,171,181.26,15,1,194.8,164
2024-01-14,S002,P0005,462,116,336,88.91,10,0,86.92,99
2022-07-06,S005,P0019,116,30,54,111.52,10,0,104.08,31
2022-05-06,S005,P0014,180,31,158,156.04,0,0,136.13,45
2023-03-20,S004,P0009,481,62,0,109.14,10,0,103.96,95
2023-02-11,S002,P0012,255,32,0,58.09,0,0,55.01,36
2023-08-28,S004,P0015,346,138,428,102.85,10,1,118.47,124
2022-09-14,S005,P0015,247,91,0,43.36,10,0,48.2,86
2023-07-26,S004,P0017,137,84,79,87.4,10,0,93.29,94
2022-03-12,S005,P0010,201,173,0,72.43,0,0,83.4,162
2023-02-09,S001,P0002,157,157,176,71.1,20,1,78.82,204
2023-02-18,S001,P0010,276,45,208,95.13,20,1,104.22,54
2022-03-03,S001,P0011,187,117,217,182.68,5,0,170.38,110
2023-02-27,S002,P0005,322,51,0,78.64,5,0,67.6,50
2022-04-29,S003,P0002,203,100,341,53.67,10,0,50.9,100
2023-06-18,S001,P0008,120,120,108,45.09,5,0,48.66,112
2022-05-29,S003,P0002,128,119,323,65.97,0,0,59.04,132
2022-07-15,S003,P0014,377,162,576,100.87,20,1,95.52,177
2023-06-12,S003,P0020,447,47,0,60.62,10,1,58.63,54
2023-12-26,S004,P0005,153,145,185,87.93,0,0,97.93,157
2023-02-09,S004,P0004,122,102,253,40.62,25,1,34.59,85
2022-09-20,S005,P0003,79,79,85,27.75,10,0,31.55,101
2023-05-27,S005,P0013,31,31,0,69.2,15,1,63.52,110
2022-12-28,S002,P0016,335,138,0,95.39,5,0,89.24,118
2022-09-19,S001,P0011,250,108,231,170.82,10,0,162.23,106
2023-08-20,S002,P0014,470,52,0,110.42,5,0,101.17,61
2023-11-06,S004,P0018,111,49,80,152.25,10,0,150.94,73
2023-06-16,S005,P0011,405,71,0,73.7,5,0,72.61,70
2023-10-29,S005,P0004,185,101,0,6.67,10,0,7.16,87
2023-11-25,S002,P0004,359,103,0,44.38,0,0,52.53,114
2023-09-13,S005,P0010,426,237,734,62.88,25,1,75.22,220
2023-08-05,S003,P0010,234,147,0,45.83,0,0,54.59,150
2023-12-09,S003,P0019,163,50,0,49.43,0,0,55.81,67
2022-07-07,S003,P0018,171,55,0,124.74,0,0,137.84,54
2023-11-17,S005,P0015,199,60,0,47.59,10,0,42.52,99
2023-02-23,S004,P0009,385,142,402,125.58,10,1,148.09,158
2022-04-18,S003,P0017,593,75,0,117.77,5,0,108.08,66
2022-07-23,S005,P0004,130,105,101,6.86,10,1,8.17,95
2022-12-05,S002,P0018,83,83,132,28.86,10,0,31.52,141
2022-09-09,S001,P0007,1179,97,0,25.62,5,0,22.31,108
2023-06-10,S002,P0015,311,50,0,50.91,25,1,49.81,77
2023-10-07,S002,P0003,244,24,0,65.58,5,0,62.85,40
2023-05-27,S001,P0009,147,73,72,83.27,0,0,92.09,75
2022-09-26,S003,P0004,287,277,687,27.33,25,1,27.15,249
2022-10-25,S001,P0020,213,59,0,108.37,5,0,126.05,63
2022-10-21,S004,P0009,506,46,0,94.64,10,0,112.14,69
2022-04-23,S005,P0015,351,67,0,47.8,0,0,55.29,84
2022-03-21,S003,P0013,478,139,0,91.38,0,0,82.13,156
2022-11-10,S005,P0010,603,121,0,53.3,20,1,50.95,116
2024-01-15,S004,P0005,119,84,110,71.46,10,0,61.3,105
